domain	nc	size	name
Bacteria	0.943715	171503	UP000176355_1802333.acs
Bacteria	0.936668	697580	UP000176362_1798274.acs
Bacteria	0.935056	694794	UP000176366_1581139.acs
Bacteria	0.902313	759911	UP000176367_1802007.acs
Bacteria	0.936518	451767	UP000176370_1798273.acs
Bacteria	0.864292	361077	UP000176375_1802785.acs
Bacteria	0.937289	193475	UP000176376_1802074.acs
Bacteria	0.915525	344641	UP000176377_1798487.acs
Bacteria	0.929298	555063	UP000176380_1798282.acs
Bacteria	0.895353	192970	UP000176389_1802596.acs
Bacteria	0.873201	862144	UP000176392_1797838.acs
Bacteria	0.927927	548695	UP000176395_1801963.acs
Bacteria	0.930192	299660	UP000176404_1802517.acs
Bacteria	0.9333	104280	UP000176406_1801671.acs
Bacteria	0.940488	244298	UP000176409_1798396.acs
Bacteria	0.944127	178672	UP000176413_1798679.acs
Bacteria	0.950144	362068	UP000176420_1798547.acs
Bacteria	0.933854	165294	UP000176421_1802206.acs
Bacteria	0.944041	161540	UP000176423_1801776.acs
Bacteria	0.937822	325608	UP000176424_1797263.acs
Bacteria	0.947901	195614	UP000176429_1802329.acs
Bacteria	0.945168	201628	UP000176430_1802220.acs
Bacteria	0.94336	169268	UP000176431_1797301.acs
Bacteria	0.921158	347245	UP000176442_1797290.acs
Bacteria	0.934827	139437	UP000176444_1802614.acs
Bacteria	0.915545	279340	UP000176448_1797556.acs
Bacteria	0.94157	173948	UP000176450_1798394.acs
Bacteria	0.93391	158739	UP000176451_1797469.acs
Bacteria	0.9172	1205498	UP000176459_1798316.acs
Bacteria	0.918615	1160932	UP000176462_1797834.acs
Bacteria	0.908813	728194	UP000176466_1802373.acs
Bacteria	0.938136	299854	UP000176470_1801956.acs
Bacteria	0.930002	223085	UP000176479_1801786.acs
Bacteria	0.931657	128117	UP000176484_1801727.acs
Bacteria	0.905675	1289869	UP000176487_1817870.acs
Bacteria	0.926391	607669	UP000176490_1797962.acs
Bacteria	0.865634	115272	UP000176492_1802629.acs
Bacteria	0.945531	137040	UP000176494_1802435.acs
Bacteria	0.915784	1148872	UP000176497_1797365.acs
Bacteria	0.911908	226307	UP000176498_1797530.acs
Bacteria	0.946309	317447	UP000176501_1802422.acs
Bacteria	0.954328	527625	UP000176503_1798275.acs
Bacteria	0.946338	282298	UP000176504_1802625.acs
Bacteria	0.932008	286354	UP000176506_1797852.acs
Bacteria	0.948218	211560	UP000176510_1802279.acs
Bacteria	0.938462	234211	UP000176511_1798491.acs
Bacteria	0.935029	185477	UP000176512_1797546.acs
Bacteria	0.916318	362878	UP000176513_1797172.acs
Bacteria	0.902607	734046	UP000176519_1797363.acs
Bacteria	0.923731	486463	UP000176526_1797360.acs
Bacteria	0.934723	280302	UP000176527_1797777.acs
Bacteria	0.887101	827229	UP000176529_1797839.acs
Bacteria	0.934427	1121212	UP000176538_1798572.acs
Bacteria	0.898044	317739	UP000176540_1798267.acs
Bacteria	0.935078	135907	UP000176544_1797692.acs
Bacteria	0.925239	184914	UP000176547_1817820.acs
Bacteria	0.932913	1031409	UP000176549_1817874.acs
Bacteria	0.933492	585617	UP000176551_1802432.acs
Bacteria	0.943509	677710	UP000176554_1797954.acs
Bacteria	0.933949	511507	UP000176557_1798015.acs
Bacteria	0.934655	166154	UP000176558_1802776.acs
Bacteria	0.933433	354470	UP000176560_1797287.acs
Bacteria	0.93067	1026585	UP000176561_1797347.acs
Bacteria	0.903959	1065451	UP000176562_1850250.acs
Bacteria	0.915389	451052	UP000176565_1801977.acs
Bacteria	0.944022	401067	UP000176567_1797604.acs
Bacteria	0.950266	184815	UP000176568_1797247.acs
Bacteria	0.903885	239193	UP000176576_1802117.acs
Bacteria	0.932123	242934	UP000176579_1801639.acs
Bacteria	0.914944	237347	UP000176581_1802681.acs
Bacteria	0.933136	166686	UP000176583_1802613.acs
Bacteria	0.853773	760858	UP000176588_1801684.acs
Bacteria	0.910717	508454	UP000176591_1797681.acs
Bacteria	0.956938	314948	UP000176593_1802408.acs
Bacteria	0.934608	911948	UP000176595_1802193.acs
Bacteria	0.909795	795516	UP000176596_1797500.acs
Bacteria	0.929208	183148	UP000176598_1802398.acs
Bacteria	0.931967	437893	UP000176600_1817752.acs
Bacteria	0.944643	270928	UP000176603_1802399.acs
Bacteria	0.935144	1150253	UP000176606_1797322.acs
Bacteria	0.953677	183993	UP000176608_1802617.acs
Bacteria	0.933964	373019	UP000176609_1798388.acs
Bacteria	0.939106	515143	UP000176613_1801856.acs
Bacteria	0.938635	271019	UP000176614_1802636.acs
Bacteria	0.945404	657366	UP000176615_1739315.acs
Bacteria	0.915831	655191	UP000176621_1801708.acs
Bacteria	0.920976	590283	UP000176623_1798289.acs
Bacteria	0.936077	600996	UP000176625_1797827.acs
Bacteria	0.936538	376154	UP000176627_1801972.acs
Bacteria	0.935736	111115	UP000176628_1797707.acs
Bacteria	0.945803	204628	UP000176629_1801773.acs
Bacteria	0.924782	265176	UP000176631_1802593.acs
Bacteria	0.912803	1525924	UP000176632_1797364.acs
Bacteria	0.945553	139983	UP000176633_1798473.acs
Bacteria	0.95298	303996	UP000176634_1798705.acs
Bacteria	0.935026	931087	UP000176635_1797968.acs
Bacteria	0.938578	148728	UP000176639_1797292.acs
Bacteria	0.921552	175663	UP000176645_1802598.acs
Bacteria	0.938687	121096	UP000176648_1798644.acs
Bacteria	0.933734	280162	UP000176650_1797298.acs
Bacteria	0.935982	158119	UP000176651_1798535.acs
Bacteria	0.919982	1021834	UP000176652_1797747.acs
Bacteria	0.948522	324569	UP000176653_1798630.acs
Bacteria	0.914688	526653	UP000176656_1797832.acs
Bacteria	0.932449	571009	UP000176658_1797969.acs
Bacteria	0.921784	256562	UP000176659_1797215.acs
Bacteria	0.876652	82588	UP000176662_1801662.acs
Bacteria	0.929739	302386	UP000176665_1798371.acs
Bacteria	0.936332	169241	UP000176666_1797720.acs
Bacteria	0.930125	942332	UP000176667_1802188.acs
Bacteria	0.947429	226649	UP000176668_1798588.acs
Bacteria	0.89662	543002	UP000176673_1798313.acs
Bacteria	0.913195	613955	UP000176675_1581067.acs
Bacteria	0.919092	985001	UP000176677_1801687.acs
Bacteria	0.939772	152483	UP000176678_1802410.acs
Bacteria	0.896383	786431	UP000176679_1797496.acs
Bacteria	0.914924	871352	UP000176680_1797671.acs
Bacteria	0.941271	199435	UP000176682_1817728.acs
Bacteria	0.928373	518334	UP000176685_1797952.acs
Bacteria	0.920744	487491	UP000176688_1797898.acs
Bacteria	0.931358	181108	UP000176689_1798502.acs
Bacteria	0.931811	286096	UP000176690_1801688.acs
Bacteria	0.889582	1597918	UP000176691_1797497.acs
Bacteria	0.919438	611472	UP000176692_1797657.acs
Bacteria	0.951291	272895	UP000176700_1802112.acs
Bacteria	0.914686	203041	UP000176705_1802280.acs
Bacteria	0.931064	167276	UP000176713_1801987.acs
Bacteria	0.92451	111487	UP000176714_1798516.acs
Bacteria	0.94244	495274	UP000176715_1798270.acs
Bacteria	0.922705	349217	UP000176716_1797944.acs
Bacteria	0.899599	439158	UP000176718_1797205.acs
Bacteria	0.906244	137297	UP000176720_1798585.acs
Bacteria	0.938509	328170	UP000176723_1797593.acs
Bacteria	0.929043	374591	UP000176725_1802521.acs
Bacteria	0.928155	1223016	UP000176726_1797552.acs
Bacteria	0.93827	347514	UP000176727_1797605.acs
Bacteria	0.910306	1645721	UP000176728_1798318.acs
Bacteria	0.901742	1224453	UP000176731_1797848.acs
Bacteria	0.940043	159265	UP000176732_1802137.acs
Bacteria	0.928716	804417	UP000176738_1797315.acs
Bacteria	0.932489	135257	UP000176740_1797725.acs
Bacteria	0.948078	231855	UP000176741_1802491.acs
Bacteria	0.897888	908657	UP000176745_1802343.acs
Bacteria	0.943545	916256	UP000176746_1798570.acs
Bacteria	0.919976	830303	UP000176750_1797331.acs
Bacteria	0.925674	101495	UP000176752_1801660.acs
Bacteria	0.937591	556233	UP000176754_1739330.acs
Bacteria	0.922622	129800	UP000176755_1801663.acs
Bacteria	0.883789	793848	UP000176763_1797616.acs
Bacteria	0.953115	186630	UP000176764_1801885.acs
Bacteria	0.918209	1498286	UP000176765_1797562.acs
Bacteria	0.935184	173788	UP000176770_1802165.acs
Bacteria	0.933438	215536	UP000176774_1802214.acs
Bacteria	0.946225	217796	UP000176778_1802479.acs
Bacteria	0.903046	584422	UP000176779_1797204.acs
Bacteria	0.935641	172541	UP000176780_1797727.acs
Bacteria	0.915551	680364	UP000176783_1797874.acs
Bacteria	0.920539	740922	UP000176784_1797918.acs
Bacteria	0.934687	215098	UP000176786_1817832.acs
Bacteria	0.922474	161011	UP000176787_1801726.acs
Bacteria	0.92732	503932	UP000176788_1797911.acs
Bacteria	0.903128	554011	UP000176790_1797660.acs
Bacteria	0.934097	154907	UP000176791_1797460.acs
Bacteria	0.93154	357177	UP000176796_1801833.acs
Bacteria	0.950404	196840	UP000176800_1802761.acs
Bacteria	0.905646	517702	UP000176804_1797884.acs
Bacteria	0.934268	861495	UP000176805_1802181.acs
Bacteria	0.909948	455721	UP000176809_1801861.acs
Bacteria	0.942072	1324724	UP000176810_1801612.acs
Bacteria	0.950823	380950	UP000176811_1801951.acs
Bacteria	0.943931	131405	UP000176814_1801772.acs
Bacteria	0.942613	281604	UP000176815_1802649.acs
Bacteria	0.933737	429036	UP000176816_1797867.acs
Bacteria	0.923759	537296	UP000176819_1801966.acs
Bacteria	0.919158	1090397	UP000176825_1906741.acs
Bacteria	0.926741	1790208	UP000176827_1797351.acs
Bacteria	0.927027	661129	UP000176831_1797904.acs
Bacteria	0.953954	262742	UP000176834_1802673.acs
Bacteria	0.86986	383184	UP000176842_1801950.acs
Bacteria	0.92582	129029	UP000176844_1817748.acs
Bacteria	0.904114	457457	UP000176849_1798309.acs
Bacteria	0.951896	252364	UP000176850_1802032.acs
Bacteria	0.943484	205720	UP000176854_1798373.acs
Bacteria	0.948295	210844	UP000176855_1802202.acs
Bacteria	0.928017	306790	UP000176856_1817858.acs
Bacteria	0.929133	320210	UP000176863_1798480.acs
Bacteria	0.933943	309395	UP000176864_1817824.acs
Bacteria	0.931821	168520	UP000176867_1798533.acs
Bacteria	0.940171	103390	UP000176868_1802782.acs
Bacteria	0.923397	219941	UP000176873_1797900.acs
Bacteria	0.933803	387408	UP000176874_1801961.acs
Bacteria	0.924903	726666	UP000176878_1801703.acs
Bacteria	0.95555	230201	UP000176893_1802661.acs
Bacteria	0.948468	303229	UP000176897_1802401.acs
Bacteria	0.929531	144066	UP000176901_1802451.acs
Bacteria	0.93427	280664	UP000176902_1797768.acs
Bacteria	0.916205	662191	UP000176903_1802194.acs
Bacteria	0.93039	572772	UP000176906_1797756.acs
Bacteria	0.93698	450510	UP000176909_1801820.acs
Bacteria	0.899882	168913	UP000176911_1802105.acs
Bacteria	0.91144	361039	UP000176912_1797176.acs
Bacteria	0.919834	1218865	UP000176913_1797896.acs
Bacteria	0.931926	245659	UP000176914_1798498.acs
Bacteria	0.931975	1524460	UP000176916_1798571.acs
Bacteria	0.933489	170535	UP000176917_1802461.acs
Bacteria	0.934373	436781	UP000176923_1798382.acs
Bacteria	0.929379	654829	UP000176925_1802253.acs
Bacteria	0.941877	147364	UP000176932_1802403.acs
Bacteria	0.933912	408127	UP000176938_1802567.acs
Bacteria	0.94076	313824	UP000176939_1802478.acs
Bacteria	0.935105	179198	UP000176941_1798594.acs
Bacteria	0.916195	532134	UP000176949_1802178.acs
Bacteria	0.938406	336548	UP000176952_1798542.acs
Bacteria	0.931105	599108	UP000176953_1801981.acs
Bacteria	0.923139	447064	UP000176958_1797972.acs
Bacteria	0.934192	336680	UP000176959_1798447.acs
Bacteria	0.937275	734863	UP000176960_1739479.acs
Bacteria	0.931414	130323	UP000176965_1802338.acs
Bacteria	0.92782	130875	UP000176967_1802628.acs
Bacteria	0.942828	157097	UP000176974_1801994.acs
Bacteria	0.947067	126928	UP000176976_1797694.acs
Bacteria	0.948783	282380	UP000176988_1802424.acs
Bacteria	0.930854	400252	UP000176992_1817865.acs
Bacteria	0.878272	399634	UP000176995_1797203.acs
Bacteria	0.945854	221081	UP000176996_1798471.acs
Bacteria	0.938525	189471	UP000176997_1802723.acs
Bacteria	0.947354	206743	UP000177001_1801767.acs
Bacteria	0.935748	188589	UP000177002_1817875.acs
Bacteria	0.938091	257591	UP000177006_1797457.acs
Bacteria	0.933879	206180	UP000177011_1802558.acs
Bacteria	0.901689	1520423	UP000177017_1797561.acs
Bacteria	0.912209	879442	UP000177018_1802196.acs
Bacteria	0.94233	170862	UP000177021_1797851.acs
Bacteria	0.93295	551541	UP000177022_1797946.acs
Bacteria	0.908035	1100750	UP000177023_1802172.acs
Bacteria	0.923532	775696	UP000177024_1798254.acs
Bacteria	0.937123	443081	UP000177025_1802590.acs
Bacteria	0.942227	108082	UP000177027_1802042.acs
Bacteria	0.953045	593930	UP000177035_1739394.acs
Bacteria	0.909552	1244261	UP000177038_1802169.acs
Bacteria	0.946464	303210	UP000177039_1797730.acs
Bacteria	0.940025	290236	UP000177040_1798686.acs
Bacteria	0.934717	203875	UP000177043_1802438.acs
Bacteria	0.934683	828533	UP000177044_1801952.acs
Bacteria	0.875558	658796	UP000177049_1802108.acs
Bacteria	0.950552	375768	UP000177050_1802093.acs
Bacteria	0.934108	265586	UP000177053_1802480.acs
Bacteria	0.922011	418782	UP000177056_1797844.acs
Bacteria	0.932304	261333	UP000177057_1797794.acs
Bacteria	0.938842	196291	UP000177061_1801997.acs
Bacteria	0.937526	55500	UP000177062_1797685.acs
Bacteria	0.950333	292348	UP000177067_1798671.acs
Bacteria	0.928138	167509	UP000177068_1802763.acs
Bacteria	0.925401	935448	UP000177074_1797906.acs
Bacteria	0.938373	286407	UP000177080_1797259.acs
Bacteria	0.949802	273471	UP000177082_1802519.acs
Bacteria	0.940435	599846	UP000177083_1798283.acs
Bacteria	0.920233	263508	UP000177086_1817739.acs
Bacteria	0.931496	160787	UP000177088_1802392.acs
Bacteria	0.931415	123068	UP000177091_1802472.acs
Bacteria	0.933244	352194	UP000177092_1798384.acs
Bacteria	0.880234	1177353	UP000177095_1802102.acs
Bacteria	0.904773	245239	UP000177100_1801978.acs
Bacteria	0.931728	145990	UP000177103_1802594.acs
Bacteria	0.92055	853807	UP000177104_1798257.acs
Bacteria	0.910844	1498956	UP000177105_1797564.acs
Bacteria	0.930766	773459	UP000177106_1797641.acs
Bacteria	0.930405	118709	UP000177107_1798499.acs
Bacteria	0.930347	1002012	UP000177109_1802190.acs
Bacteria	0.91145	644320	UP000177110_1797820.acs
Bacteria	0.932937	152995	UP000177112_1801748.acs
Bacteria	0.932866	408653	UP000177114_1797843.acs
Bacteria	0.935299	515495	UP000177115_1802189.acs
Bacteria	0.950095	279440	UP000177117_1802663.acs
Bacteria	0.945655	357664	UP000177122_1798658.acs
Bacteria	0.935201	193650	UP000177124_1797716.acs
Bacteria	0.947754	277220	UP000177130_1802306.acs
Bacteria	0.926733	310727	UP000177133_1797950.acs
Bacteria	0.916727	921103	UP000177138_1797929.acs
Bacteria	0.921034	518027	UP000177139_1797967.acs
Bacteria	0.93924	105166	UP000177140_1802441.acs
Bacteria	0.935932	334651	UP000177141_1802061.acs
Bacteria	0.924862	166324	UP000177144_1797606.acs
Bacteria	0.905597	525568	UP000177147_1797288.acs
Bacteria	0.892794	824649	UP000177148_1797483.acs
Bacteria	0.916016	865500	UP000177150_1797499.acs
Bacteria	0.922205	784303	UP000177156_1797178.acs
Bacteria	0.939599	309159	UP000177159_1802037.acs
Bacteria	0.898303	899305	UP000177162_1797892.acs
Bacteria	0.940785	317452	UP000177165_1798540.acs
Bacteria	0.901466	331351	UP000177167_1802675.acs
Bacteria	0.933577	359642	UP000177169_1802505.acs
Bacteria	0.923331	1038818	UP000177170_1797648.acs
Bacteria	0.918906	653028	UP000177181_1797846.acs
Bacteria	0.917232	427443	UP000177187_1817816.acs
Bacteria	0.883334	1012678	UP000177188_1802096.acs
Bacteria	0.941992	158828	UP000177190_1802200.acs
Bacteria	0.925482	594482	UP000177194_1797829.acs
Bacteria	0.936946	208143	UP000177197_1797306.acs
Bacteria	0.894073	1281462	UP000177198_1802095.acs
Bacteria	0.917401	207872	UP000177199_1802045.acs
Bacteria	0.927274	640150	UP000177201_1801970.acs
Bacteria	0.938135	131725	UP000177202_1802772.acs
Bacteria	0.931052	326391	UP000177208_1802031.acs
Bacteria	0.907821	1035994	UP000177212_1797180.acs
Bacteria	0.915928	195349	UP000177215_1798515.acs
Bacteria	0.911888	1288385	UP000177217_1801958.acs
Bacteria	0.931726	775147	UP000177230_1817851.acs
Bacteria	0.933395	256998	UP000177235_1817845.acs
Bacteria	0.903353	470526	UP000177239_1798310.acs
Bacteria	0.925692	1232740	UP000177243_1798454.acs
Bacteria	0.937718	1005076	UP000177245_1797354.acs
Bacteria	0.934664	331870	UP000177253_1817743.acs
Bacteria	0.937306	253761	UP000177256_1802353.acs
Bacteria	0.940091	201642	UP000177263_1802500.acs
Bacteria	0.943473	240054	UP000177268_1798370.acs
Bacteria	0.950874	267642	UP000177269_1802332.acs
Bacteria	0.898099	551473	UP000177272_1797643.acs
Bacteria	0.935206	150386	UP000177276_1802775.acs
Bacteria	0.931628	958961	UP000177278_1798438.acs
Bacteria	0.926588	144441	UP000177279_1802749.acs
Bacteria	0.934337	227826	UP000177281_1817841.acs
Bacteria	0.894283	687161	UP000177282_1802106.acs
Bacteria	0.935905	147049	UP000177290_1798593.acs
Bacteria	0.921874	316257	UP000177292_1801657.acs
Bacteria	0.936665	347433	UP000177302_1801905.acs
Bacteria	0.952216	237657	UP000177304_1898961.acs
Bacteria	0.940264	374830	UP000177305_1801858.acs
Bacteria	0.931359	236547	UP000177306_1798511.acs
Bacteria	0.949289	353403	UP000177307_1802348.acs
Bacteria	0.936599	217677	UP000177308_1801897.acs
Bacteria	0.946841	549882	UP000177309_1802586.acs
Bacteria	0.934791	102136	UP000177311_1798583.acs
Bacteria	0.933253	1194487	UP000177315_1797574.acs
Bacteria	0.919064	397487	UP000177317_1797487.acs
Bacteria	0.935666	629770	UP000177322_1797857.acs
Bacteria	0.913078	245085	UP000177324_1797589.acs
Bacteria	0.950237	275208	UP000177325_1798525.acs
Bacteria	0.927877	1181793	UP000177327_1798452.acs
Bacteria	0.937851	326466	UP000177328_1797776.acs
Bacteria	0.944182	218718	UP000177331_1802421.acs
Bacteria	0.917261	552089	UP000177333_1797649.acs
Bacteria	0.952456	233279	UP000177341_1801892.acs
Bacteria	0.919261	423298	UP000177343_1797893.acs
Bacteria	0.938503	208967	UP000177346_1798353.acs
Bacteria	0.942175	169566	UP000177349_1798552.acs
Bacteria	0.929536	390589	UP000177354_1798376.acs
Bacteria	0.938043	146110	UP000177362_1802271.acs
Bacteria	0.897246	216364	UP000177363_1801985.acs
Bacteria	0.919405	163359	UP000177364_1797587.acs
Bacteria	0.934002	247888	UP000177369_1797714.acs
Bacteria	0.922018	274059	UP000177370_1801739.acs
Bacteria	0.915439	270238	UP000177371_1802610.acs
Bacteria	0.934256	228834	UP000177372_1798512.acs
Bacteria	0.904934	1159057	UP000177374_1801658.acs
Bacteria	0.929579	271596	UP000177376_1797543.acs
Bacteria	0.947751	766825	UP000177377_1797333.acs
Bacteria	0.940684	659909	UP000177380_1798301.acs
Bacteria	0.937906	191338	UP000177381_1801900.acs
Bacteria	0.945392	260205	UP000177382_1802485.acs
Bacteria	0.932846	351089	UP000177383_1798375.acs
Bacteria	0.92106	235490	UP000177384_1797907.acs
Bacteria	0.933306	885928	UP000177391_1797334.acs
Bacteria	0.935996	115908	UP000177392_1802263.acs
Bacteria	0.942163	752970	UP000177393_1797951.acs
Bacteria	0.937544	175233	UP000177395_1798531.acs
Bacteria	0.92935	218536	UP000177396_1798372.acs
Bacteria	0.928246	245032	UP000177397_1801836.acs
Bacteria	0.940797	261746	UP000177399_1817738.acs
Bacteria	0.890473	1498866	UP000177402_1797495.acs
Bacteria	0.926304	357908	UP000177404_1801973.acs
Bacteria	0.929175	258177	UP000177407_1797993.acs
Bacteria	0.929705	786232	UP000177409_1797677.acs
Bacteria	0.93512	344727	UP000177418_1802071.acs
Bacteria	0.94918	121618	UP000177419_1802669.acs
