ref	tar	nrc	ir.label
MGA29	GGA27	0.85894	"With IR (1)"
MGA30	GGA27	0.97775	"With IR (1)"
MGAMT	GGA27	1	"With IR (1)"
MGAW	GGA27	0.97832	"With IR (1)"
MGAZ	GGA27	0.97334	"With IR (1)"
MGAUL	GGA27	0.97251	"With IR (1)"
MGAUP	GGA27	0.94916	"With IR (1)"
MGA1	GGA28	0.99325	"With IR (1)"
MGA2	GGA28	0.99344	"With IR (1)"
MGA3	GGA28	0.99357	"With IR (1)"
MGA4	GGA28	0.99365	"With IR (1)"
MGA5	GGA28	0.99392	"With IR (1)"
MGA6	GGA28	0.99376	"With IR (1)"
MGA7	GGA28	0.99452	"With IR (1)"
MGA8	GGA28	0.99445	"With IR (1)"
MGA9	GGA28	0.99462	"With IR (1)"
MGA10	GGA28	0.99446	"With IR (1)"
MGA11	GGA28	0.99481	"With IR (1)"
MGA12	GGA28	0.99486	"With IR (1)"
MGA13	GGA28	0.99513	"With IR (1)"
MGA14	GGA28	0.99499	"With IR (1)"
MGA15	GGA28	0.99523	"With IR (1)"
MGA16	GGA28	0.99514	"With IR (1)"
MGA17	GGA28	0.99528	"With IR (1)"
MGA18	GGA28	0.9976	"With IR (1)"
MGA19	GGA28	0.99531	"With IR (1)"
MGA20	GGA28	0.99507	"With IR (1)"
MGA21	GGA28	0.99559	"With IR (1)"
MGA22	GGA28	0.99499	"With IR (1)"
MGA23	GGA28	0.99555	"With IR (1)"
MGA24	GGA28	0.99544	"With IR (1)"
MGA25	GGA28	0.99521	"With IR (1)"
MGA26	GGA28	0.99567	"With IR (1)"
MGA27	GGA28	0.9965	"With IR (1)"
MGA28	GGA28	0.99552	"With IR (1)"
MGA29	GGA28	0.9954	"With IR (1)"
MGA30	GGA28	0.85046	"With IR (1)"
MGAMT	GGA28	1	"With IR (1)"
MGAW	GGA28	0.99682	"With IR (1)"
MGAZ	GGA28	0.99338	"With IR (1)"
MGAUL	GGA28	0.98894	"With IR (1)"
MGAUP	GGA28	0.98268	"With IR (1)"
MGA1	GGA30	0.95688	"With IR (1)"
MGA2	GGA30	0.95635	"With IR (1)"
MGA3	GGA30	0.9554	"With IR (1)"
MGA4	GGA30	0.95617	"With IR (1)"
MGA5	GGA30	0.95441	"With IR (1)"
MGA6	GGA30	0.9552	"With IR (1)"
MGA7	GGA30	0.95566	"With IR (1)"
MGA8	GGA30	0.95498	"With IR (1)"
MGA9	GGA30	0.95502	"With IR (1)"
MGA10	GGA30	0.95571	"With IR (1)"
MGA11	GGA30	0.9547	"With IR (1)"
MGA12	GGA30	0.95501	"With IR (1)"
MGA13	GGA30	0.95559	"With IR (1)"
MGA14	GGA30	0.95513	"With IR (1)"
MGA15	GGA30	0.95475	"With IR (1)"
MGA16	GGA30	0.95494	"With IR (1)"
MGA17	GGA30	0.95499	"With IR (1)"
MGA18	GGA30	0.95545	"With IR (1)"
MGA19	GGA30	0.955	"With IR (1)"
MGA20	GGA30	0.95576	"With IR (1)"
MGA21	GGA30	0.95486	"With IR (1)"
MGA22	GGA30	0.95545	"With IR (1)"
MGA23	GGA30	0.95501	"With IR (1)"
MGA24	GGA30	0.95449	"With IR (1)"
MGA25	GGA30	0.95461	"With IR (1)"
MGA26	GGA30	0.95471	"With IR (1)"
MGA27	GGA30	0.9548	"With IR (1)"
MGA28	GGA30	0.95487	"With IR (1)"
MGA29	GGA30	0.95568	"With IR (1)"
MGA30	GGA30	0.95498	"With IR (1)"
MGAMT	GGA30	1	"With IR (1)"
MGAW	GGA30	0.95498	"With IR (1)"
MGAZ	GGA30	0.95407	"With IR (1)"
MGAUL	GGA30	0.95438	"With IR (1)"
MGAUP	GGA30	0.89351	"With IR (1)"
MGA1	GGA31	0.97687	"With IR (1)"
MGA2	GGA31	0.98424	"With IR (1)"
MGA3	GGA31	0.98173	"With IR (1)"
MGA4	GGA31	0.98602	"With IR (1)"
MGA5	GGA31	0.98574	"With IR (1)"
MGA6	GGA31	0.98882	"With IR (1)"
MGA7	GGA31	0.99033	"With IR (1)"
MGA8	GGA31	0.99054	"With IR (1)"
MGA9	GGA31	0.98438	"With IR (1)"
MGA10	GGA31	0.98792	"With IR (1)"
MGA11	GGA31	0.99075	"With IR (1)"
MGA12	GGA31	0.99157	"With IR (1)"
MGA13	GGA31	0.9924	"With IR (1)"
MGA14	GGA31	0.99013	"With IR (1)"
MGA15	GGA31	0.99203	"With IR (1)"
MGA16	GGA31	0.992	"With IR (1)"
MGA17	GGA31	0.99183	"With IR (1)"
MGA18	GGA31	0.99701	"With IR (1)"
MGA19	GGA31	0.99315	"With IR (1)"
MGA20	GGA31	0.9922	"With IR (1)"
MGA21	GGA31	0.99385	"With IR (1)"
MGA22	GGA31	0.99208	"With IR (1)"
MGA23	GGA31	0.99214	"With IR (1)"
MGA24	GGA31	0.99302	"With IR (1)"
MGA25	GGA31	0.99238	"With IR (1)"
MGA26	GGA31	0.9891	"With IR (1)"
MGA27	GGA31	0.99447	"With IR (1)"
MGA28	GGA31	0.99348	"With IR (1)"
MGA29	GGA31	0.99325	"With IR (1)"
MGA30	GGA31	0.99339	"With IR (1)"
MGAMT	GGA31	1	"With IR (1)"
MGAW	GGA31	0.99343	"With IR (1)"
MGAZ	GGA31	0.97715	"With IR (1)"
MGAUL	GGA31	0.98486	"With IR (1)"
MGAUP	GGA31	0.94518	"With IR (1)"
MGA1	GGA32	0.99872	"With IR (1)"
MGA2	GGA32	0.99767	"With IR (1)"
MGA3	GGA32	0.99843	"With IR (1)"
MGA4	GGA32	0.99833	"With IR (1)"
MGA5	GGA32	0.99817	"With IR (1)"
MGA6	GGA32	0.99738	"With IR (1)"
MGA7	GGA32	0.99803	"With IR (1)"
MGA8	GGA32	0.9975	"With IR (1)"
MGA9	GGA32	0.99757	"With IR (1)"
MGA10	GGA32	0.99773	"With IR (1)"
MGA11	GGA32	0.98339	"With IR (1)"
MGA12	GGA32	0.99812	"With IR (1)"
MGA13	GGA32	0.99732	"With IR (1)"
MGA14	GGA32	0.99809	"With IR (1)"
MGA15	GGA32	0.99808	"With IR (1)"
MGA16	GGA32	0.99801	"With IR (1)"
MGA17	GGA32	0.99761	"With IR (1)"
MGA18	GGA32	0.99813	"With IR (1)"
MGA19	GGA32	0.99473	"With IR (1)"
MGA20	GGA32	0.99748	"With IR (1)"
MGA21	GGA32	0.99745	"With IR (1)"
MGA22	GGA32	0.99791	"With IR (1)"
MGA23	GGA32	0.99754	"With IR (1)"
MGA24	GGA32	0.99742	"With IR (1)"
MGA25	GGA32	0.99718	"With IR (1)"
MGA26	GGA32	0.99745	"With IR (1)"
MGA27	GGA32	0.99778	"With IR (1)"
MGA28	GGA32	0.99765	"With IR (1)"
MGA29	GGA32	0.99773	"With IR (1)"
MGA30	GGA32	0.998	"With IR (1)"
MGAMT	GGA32	1	"With IR (1)"
MGAW	GGA32	0.99777	"With IR (1)"
MGAZ	GGA32	0.9981	"With IR (1)"
MGAUL	GGA32	0.99719	"With IR (1)"
MGAUP	GGA32	0.9178	"With IR (1)"
MGA1	GGA33	0.99672	"With IR (1)"
MGA2	GGA33	0.9968	"With IR (1)"
MGA3	GGA33	0.99242	"With IR (1)"
MGA4	GGA33	0.96196	"With IR (1)"
MGA5	GGA33	0.99656	"With IR (1)"
MGA6	GGA33	0.9963	"With IR (1)"
MGA7	GGA33	0.99591	"With IR (1)"
MGA8	GGA33	0.99662	"With IR (1)"
MGA9	GGA33	0.99668	"With IR (1)"
MGA10	GGA33	0.99691	"With IR (1)"
MGA11	GGA33	0.99649	"With IR (1)"
MGA12	GGA33	0.99673	"With IR (1)"
MGA13	GGA33	0.99701	"With IR (1)"
MGA14	GGA33	0.99677	"With IR (1)"
MGA15	GGA33	0.99651	"With IR (1)"
MGA16	GGA33	0.99673	"With IR (1)"
MGA17	GGA33	0.94932	"With IR (1)"
MGA18	GGA33	0.99841	"With IR (1)"
MGA19	GGA33	0.9969	"With IR (1)"
MGA20	GGA33	0.99672	"With IR (1)"
MGA21	GGA33	0.99704	"With IR (1)"
MGA22	GGA33	0.99676	"With IR (1)"
MGA23	GGA33	0.99639	"With IR (1)"
MGA24	GGA33	0.99666	"With IR (1)"
MGA25	GGA33	0.99689	"With IR (1)"
MGA26	GGA33	0.99708	"With IR (1)"
MGA27	GGA33	0.99758	"With IR (1)"
MGA28	GGA33	0.99722	"With IR (1)"
MGA29	GGA33	0.99705	"With IR (1)"
MGA30	GGA33	0.99719	"With IR (1)"
MGAMT	GGA33	1	"With IR (1)"
MGAW	GGA33	0.99816	"With IR (1)"
MGAZ	GGA33	0.99623	"With IR (1)"
MGAUL	GGA33	0.98992	"With IR (1)"
MGAUP	GGA33	0.92914	"With IR (1)"
MGA1	GGALG	0.95092	"With IR (1)"
MGA2	GGALG	0.97782	"With IR (1)"
MGA3	GGALG	0.97728	"With IR (1)"
MGA4	GGALG	0.98062	"With IR (1)"
MGA5	GGALG	0.98236	"With IR (1)"
MGA6	GGALG	0.98153	"With IR (1)"
MGA7	GGALG	0.98566	"With IR (1)"
MGA8	GGALG	0.98614	"With IR (1)"
MGA9	GGALG	0.98733	"With IR (1)"
MGA10	GGALG	0.9872	"With IR (1)"
MGA11	GGALG	0.98841	"With IR (1)"
MGA12	GGALG	0.989	"With IR (1)"
MGA13	GGALG	0.98999	"With IR (1)"
MGA14	GGALG	0.98884	"With IR (1)"
MGA15	GGALG	0.99012	"With IR (1)"
MGA16	GGALG	0.99092	"With IR (1)"
MGA17	GGALG	0.99127	"With IR (1)"
MGA18	GGALG	0.99715	"With IR (1)"
MGA19	GGALG	0.99162	"With IR (1)"
MGA20	GGALG	0.9903	"With IR (1)"
MGA21	GGALG	0.99237	"With IR (1)"
MGA22	GGALG	0.98936	"With IR (1)"
MGA23	GGALG	0.9935	"With IR (1)"
MGA24	GGALG	0.9934	"With IR (1)"
MGA25	GGALG	0.99162	"With IR (1)"
MGA26	GGALG	0.99225	"With IR (1)"
MGA27	GGALG	0.99653	"With IR (1)"
MGA28	GGALG	0.99307	"With IR (1)"
MGA29	GGALG	0.99196	"With IR (1)"
MGA30	GGALG	0.99202	"With IR (1)"
MGAMT	GGALG	1	"With IR (1)"
MGAW	GGALG	0.99349	"With IR (1)"
MGAZ	GGALG	0.97772	"With IR (1)"
MGAUL	GGALG	0.98416	"With IR (1)"
MGAUP	GGALG	0.95479	"With IR (1)"
MGA1	GGAMT	1	"With IR (1)"
MGA2	GGAMT	0.99408	"With IR (1)"
MGA3	GGAMT	1	"With IR (1)"
MGA4	GGAMT	1	"With IR (1)"
MGA5	GGAMT	1	"With IR (1)"
MGA6	GGAMT	1	"With IR (1)"
MGA7	GGAMT	1	"With IR (1)"
MGA8	GGAMT	1	"With IR (1)"
MGA9	GGAMT	1	"With IR (1)"
MGA10	GGAMT	1	"With IR (1)"
MGA11	GGAMT	1	"With IR (1)"
MGA12	GGAMT	1	"With IR (1)"
MGA13	GGAMT	1	"With IR (1)"
MGA14	GGAMT	1	"With IR (1)"
MGA15	GGAMT	1	"With IR (1)"
MGA16	GGAMT	1	"With IR (1)"
MGA17	GGAMT	1	"With IR (1)"
MGA18	GGAMT	1	"With IR (1)"
MGA19	GGAMT	1	"With IR (1)"
MGA20	GGAMT	1	"With IR (1)"
MGA21	GGAMT	1	"With IR (1)"
MGA22	GGAMT	1	"With IR (1)"
MGA23	GGAMT	1	"With IR (1)"
MGA24	GGAMT	1	"With IR (1)"
MGA25	GGAMT	1	"With IR (1)"
MGA26	GGAMT	1	"With IR (1)"
MGA27	GGAMT	1	"With IR (1)"
MGA28	GGAMT	1	"With IR (1)"
MGA29	GGAMT	0.9989	"With IR (1)"
MGA30	GGAMT	1	"With IR (1)"
MGAMT	GGAMT	0.9362	"With IR (1)"
MGAW	GGAMT	0.99997	"With IR (1)"
MGAZ	GGAMT	1	"With IR (1)"
MGAUL	GGAMT	0.99891	"With IR (1)"
MGAUP	GGAMT	0.9987	"With IR (1)"
MGA1	GGAW	0.78509	"With IR (1)"
MGA2	GGAW	0.82291	"With IR (1)"
MGA3	GGAW	0.82116	"With IR (1)"
MGA4	GGAW	0.81882	"With IR (1)"
MGA5	GGAW	0.8439	"With IR (1)"
MGA6	GGAW	0.84715	"With IR (1)"
MGA7	GGAW	0.86652	"With IR (1)"
MGA8	GGAW	0.86278	"With IR (1)"
MGA9	GGAW	0.86471	"With IR (1)"
MGA10	GGAW	0.86686	"With IR (1)"
MGA11	GGAW	0.87039	"With IR (1)"
MGA12	GGAW	0.87552	"With IR (1)"
MGA13	GGAW	0.87636	"With IR (1)"
MGA14	GGAW	0.87708	"With IR (1)"
MGA15	GGAW	0.87813	"With IR (1)"
MGA16	GGAW	0.87887	"With IR (1)"
MGA17	GGAW	0.88097	"With IR (1)"
MGA18	GGAW	0.89099	"With IR (1)"
MGA19	GGAW	0.88336	"With IR (1)"
MGA20	GGAW	0.87942	"With IR (1)"
MGA21	GGAW	0.88453	"With IR (1)"
MGA22	GGAW	0.8785	"With IR (1)"
MGA23	GGAW	0.88556	"With IR (1)"
MGA24	GGAW	0.883	"With IR (1)"
MGA25	GGAW	0.88375	"With IR (1)"
MGA26	GGAW	0.87797	"With IR (1)"
MGA27	GGAW	0.88958	"With IR (1)"
MGA28	GGAW	0.88717	"With IR (1)"
MGA29	GGAW	0.88254	"With IR (1)"
MGA30	GGAW	0.87995	"With IR (1)"
MGAMT	GGAW	1	"With IR (1)"
MGAW	GGAW	0.85804	"With IR (1)"
MGAZ	GGAW	0.79301	"With IR (1)"
MGAUL	GGAW	0.82981	"With IR (1)"
MGAUP	GGAW	0.74469	"With IR (1)"
MGA1	GGAZ	0.97303	"With IR (1)"
MGA2	GGAZ	0.97634	"With IR (1)"
MGA3	GGAZ	0.97654	"With IR (1)"
MGA4	GGAZ	0.97941	"With IR (1)"
MGA5	GGAZ	0.98171	"With IR (1)"
MGA6	GGAZ	0.98137	"With IR (1)"
MGA7	GGAZ	0.98512	"With IR (1)"
MGA8	GGAZ	0.98465	"With IR (1)"
MGA9	GGAZ	0.98603	"With IR (1)"
MGA10	GGAZ	0.98557	"With IR (1)"
MGA11	GGAZ	0.9861	"With IR (1)"
MGA12	GGAZ	0.98764	"With IR (1)"
MGA13	GGAZ	0.98835	"With IR (1)"
MGA14	GGAZ	0.98811	"With IR (1)"
MGA15	GGAZ	0.98834	"With IR (1)"
MGA16	GGAZ	0.98933	"With IR (1)"
MGA17	GGAZ	0.98965	"With IR (1)"
MGA18	GGAZ	0.99539	"With IR (1)"
MGA19	GGAZ	0.98991	"With IR (1)"
MGA20	GGAZ	0.98906	"With IR (1)"
MGA21	GGAZ	0.99112	"With IR (1)"
MGA22	GGAZ	0.98857	"With IR (1)"
MGA23	GGAZ	0.99144	"With IR (1)"
MGA24	GGAZ	0.9913	"With IR (1)"
MGA25	GGAZ	0.99066	"With IR (1)"
MGA26	GGAZ	0.99055	"With IR (1)"
MGA27	GGAZ	0.99439	"With IR (1)"
MGA28	GGAZ	0.99182	"With IR (1)"
MGA29	GGAZ	0.99084	"With IR (1)"
MGA30	GGAZ	0.99116	"With IR (1)"
MGAMT	GGAZ	1	"With IR (1)"
MGAW	GGAZ	0.99153	"With IR (1)"
MGAZ	GGAZ	0.89607	"With IR (1)"
MGAUL	GGAZ	0.98317	"With IR (1)"
MGAUP	GGAZ	0.96719	"With IR (1)"
MGA1	GGAUL	0.95983	"With IR (1)"
MGA2	GGAUL	0.97076	"With IR (1)"
MGA3	GGAUL	0.9715	"With IR (1)"
MGA4	GGAUL	0.97526	"With IR (1)"
MGA5	GGAUL	0.98007	"With IR (1)"
MGA6	GGAUL	0.9809	"With IR (1)"
MGA7	GGAUL	0.98437	"With IR (1)"
MGA8	GGAUL	0.98482	"With IR (1)"
MGA9	GGAUL	0.98691	"With IR (1)"
MGA10	GGAUL	0.98561	"With IR (1)"
MGA11	GGAUL	0.98677	"With IR (1)"
MGA12	GGAUL	0.98805	"With IR (1)"
MGA13	GGAUL	0.98831	"With IR (1)"
MGA14	GGAUL	0.9881	"With IR (1)"
MGA15	GGAUL	0.98734	"With IR (1)"
MGA16	GGAUL	0.98923	"With IR (1)"
MGA17	GGAUL	0.98985	"With IR (1)"
MGA18	GGAUL	0.99524	"With IR (1)"
MGA19	GGAUL	0.99094	"With IR (1)"
MGA20	GGAUL	0.98968	"With IR (1)"
MGA21	GGAUL	0.99143	"With IR (1)"
MGA22	GGAUL	0.98841	"With IR (1)"
MGA23	GGAUL	0.9913	"With IR (1)"
MGA24	GGAUL	0.99144	"With IR (1)"
MGA25	GGAUL	0.99116	"With IR (1)"
MGA26	GGAUL	0.99091	"With IR (1)"
MGA27	GGAUL	0.99379	"With IR (1)"
MGA28	GGAUL	0.99197	"With IR (1)"
MGA29	GGAUL	0.99123	"With IR (1)"
MGA30	GGAUL	0.9919	"With IR (1)"
MGAMT	GGAUL	1	"With IR (1)"
MGAW	GGAUL	0.99118	"With IR (1)"
MGAZ	GGAUL	0.97595	"With IR (1)"
MGAUL	GGAUL	0.98	"With IR (1)"
MGAUP	GGAUL	0.95834	"With IR (1)"
MGA1	GGAUP	0.98092	"With IR (1)"
MGA2	GGAUP	0.98223	"With IR (1)"
MGA3	GGAUP	0.984	"With IR (1)"
MGA4	GGAUP	0.98322	"With IR (1)"
MGA5	GGAUP	0.99023	"With IR (1)"
MGA6	GGAUP	0.98918	"With IR (1)"
MGA7	GGAUP	0.98677	"With IR (1)"
MGA8	GGAUP	0.99284	"With IR (1)"
MGA9	GGAUP	0.99286	"With IR (1)"
MGA10	GGAUP	0.99326	"With IR (1)"
MGA11	GGAUP	0.98757	"With IR (1)"
MGA12	GGAUP	0.99495	"With IR (1)"
MGA13	GGAUP	0.99394	"With IR (1)"
MGA14	GGAUP	0.9889	"With IR (1)"
MGA15	GGAUP	0.98821	"With IR (1)"
MGA16	GGAUP	0.98861	"With IR (1)"
MGA17	GGAUP	0.98962	"With IR (1)"
MGA18	GGAUP	0.99755	"With IR (1)"
MGA19	GGAUP	0.99421	"With IR (1)"
MGA20	GGAUP	0.98884	"With IR (1)"
MGA21	GGAUP	0.99648	"With IR (1)"
MGA22	GGAUP	0.98856	"With IR (1)"
MGA23	GGAUP	0.98869	"With IR (1)"
MGA24	GGAUP	0.99307	"With IR (1)"
MGA25	GGAUP	0.99303	"With IR (1)"
MGA26	GGAUP	0.99579	"With IR (1)"
MGA27	GGAUP	0.99025	"With IR (1)"
MGA28	GGAUP	0.98938	"With IR (1)"
MGA29	GGAUP	0.98795	"With IR (1)"
MGA30	GGAUP	0.99635	"With IR (1)"
MGAMT	GGAUP	1	"With IR (1)"
MGAW	GGAUP	0.99558	"With IR (1)"
MGAZ	GGAUP	0.98228	"With IR (1)"
MGAUL	GGAUP	0.98011	"With IR (1)"
MGAUP	GGAUP	0.96281	"With IR (1)"
